@relation 'dataSet-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-DC:\\Users\\muss\\Desktop\\My GitHub Repos\\Python-Mini-Projects\\ArffCreator\\ImageMixed-weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter-DC:\\Users\\muss\\Desktop\\My GitHub Repos\\Python-Mini-Projects\\ArffCreator\\ImageMixed-weka.filters.unsupervised.instance.Resample-S1-Z70.0-no-replacement'

@attribute fileName string
@attribute 'MPEG-7 Edge Histogram0' numeric
@attribute 'MPEG-7 Edge Histogram1' numeric
@attribute 'MPEG-7 Edge Histogram2' numeric
@attribute 'MPEG-7 Edge Histogram3' numeric
@attribute 'MPEG-7 Edge Histogram4' numeric
@attribute 'MPEG-7 Edge Histogram5' numeric
@attribute 'MPEG-7 Edge Histogram6' numeric
@attribute 'MPEG-7 Edge Histogram7' numeric
@attribute 'MPEG-7 Edge Histogram8' numeric
@attribute 'MPEG-7 Edge Histogram9' numeric
@attribute 'MPEG-7 Edge Histogram10' numeric
@attribute 'MPEG-7 Edge Histogram11' numeric
@attribute 'MPEG-7 Edge Histogram12' numeric
@attribute 'MPEG-7 Edge Histogram13' numeric
@attribute 'MPEG-7 Edge Histogram14' numeric
@attribute 'MPEG-7 Edge Histogram15' numeric
@attribute 'MPEG-7 Edge Histogram16' numeric
@attribute 'MPEG-7 Edge Histogram17' numeric
@attribute 'MPEG-7 Edge Histogram18' numeric
@attribute 'MPEG-7 Edge Histogram19' numeric
@attribute 'MPEG-7 Edge Histogram20' numeric
@attribute 'MPEG-7 Edge Histogram21' numeric
@attribute 'MPEG-7 Edge Histogram22' numeric
@attribute 'MPEG-7 Edge Histogram23' numeric
@attribute 'MPEG-7 Edge Histogram24' numeric
@attribute 'MPEG-7 Edge Histogram25' numeric
@attribute 'MPEG-7 Edge Histogram26' numeric
@attribute 'MPEG-7 Edge Histogram27' numeric
@attribute 'MPEG-7 Edge Histogram28' numeric
@attribute 'MPEG-7 Edge Histogram29' numeric
@attribute 'MPEG-7 Edge Histogram30' numeric
@attribute 'MPEG-7 Edge Histogram31' numeric
@attribute 'MPEG-7 Edge Histogram32' numeric
@attribute 'MPEG-7 Edge Histogram33' numeric
@attribute 'MPEG-7 Edge Histogram34' numeric
@attribute 'MPEG-7 Edge Histogram35' numeric
@attribute 'MPEG-7 Edge Histogram36' numeric
@attribute 'MPEG-7 Edge Histogram37' numeric
@attribute 'MPEG-7 Edge Histogram38' numeric
@attribute 'MPEG-7 Edge Histogram39' numeric
@attribute 'MPEG-7 Edge Histogram40' numeric
@attribute 'MPEG-7 Edge Histogram41' numeric
@attribute 'MPEG-7 Edge Histogram42' numeric
@attribute 'MPEG-7 Edge Histogram43' numeric
@attribute 'MPEG-7 Edge Histogram44' numeric
@attribute 'MPEG-7 Edge Histogram45' numeric
@attribute 'MPEG-7 Edge Histogram46' numeric
@attribute 'MPEG-7 Edge Histogram47' numeric
@attribute 'MPEG-7 Edge Histogram48' numeric
@attribute 'MPEG-7 Edge Histogram49' numeric
@attribute 'MPEG-7 Edge Histogram50' numeric
@attribute 'MPEG-7 Edge Histogram51' numeric
@attribute 'MPEG-7 Edge Histogram52' numeric
@attribute 'MPEG-7 Edge Histogram53' numeric
@attribute 'MPEG-7 Edge Histogram54' numeric
@attribute 'MPEG-7 Edge Histogram55' numeric
@attribute 'MPEG-7 Edge Histogram56' numeric
@attribute 'MPEG-7 Edge Histogram57' numeric
@attribute 'MPEG-7 Edge Histogram58' numeric
@attribute 'MPEG-7 Edge Histogram59' numeric
@attribute 'MPEG-7 Edge Histogram60' numeric
@attribute 'MPEG-7 Edge Histogram61' numeric
@attribute 'MPEG-7 Edge Histogram62' numeric
@attribute 'MPEG-7 Edge Histogram63' numeric
@attribute 'MPEG-7 Edge Histogram64' numeric
@attribute 'MPEG-7 Edge Histogram65' numeric
@attribute 'MPEG-7 Edge Histogram66' numeric
@attribute 'MPEG-7 Edge Histogram67' numeric
@attribute 'MPEG-7 Edge Histogram68' numeric
@attribute 'MPEG-7 Edge Histogram69' numeric
@attribute 'MPEG-7 Edge Histogram70' numeric
@attribute 'MPEG-7 Edge Histogram71' numeric
@attribute 'MPEG-7 Edge Histogram72' numeric
@attribute 'MPEG-7 Edge Histogram73' numeric
@attribute 'MPEG-7 Edge Histogram74' numeric
@attribute 'MPEG-7 Edge Histogram75' numeric
@attribute 'MPEG-7 Edge Histogram76' numeric
@attribute 'MPEG-7 Edge Histogram77' numeric
@attribute 'MPEG-7 Edge Histogram78' numeric
@attribute 'MPEG-7 Edge Histogram79' numeric
@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {Zero,One,Two,Three,Four,Five,Six,Seven,Eight,Nine}

@data
image7547.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,3,0,6,7,0,0,0,0,7,0,0,0,0,2,0,1,7,0,7,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,15,12,15,13,15,16,16,16,16,17,18,17,15,16,16,15,15,14,16,32,16,16,16,16,16,32,16,16,16,16,16,Seven
image4704.png,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,5,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,4,7,4,2,6,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,14,13,11,16,7,19,18,16,18,14,16,21,15,20,12,15,15,13,16,15,32,16,16,16,16,16,32,16,16,16,16,16,Four
image1662.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,16,13,16,12,13,15,15,15,16,15,19,15,18,18,16,18,17,16,16,32,16,16,16,16,16,32,16,16,16,16,16,One
image999.png,0,0,0,0,1,2,0,7,0,7,1,0,5,3,5,0,0,0,0,3,3,0,4,0,3,2,0,7,0,7,6,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5,1,4,0,4,5,0,3,0,3,0,0,0,0,3,0,0,0,0,2,2,0,0,0,6,0,0,4,0,6,0,0,0,0,4,4,18,21,12,17,6,12,10,15,13,15,14,19,13,21,16,18,17,17,15,17,32,16,16,16,16,16,32,16,16,16,16,16,Nine
image8722.png,0,0,0,0,0,3,0,4,0,3,3,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,2,1,4,7,6,0,0,0,0,0,0,0,0,0,0,3,1,0,6,4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,20,10,15,7,18,11,16,14,16,16,21,17,18,16,17,15,18,16,14,32,16,16,16,16,16,32,16,16,16,16,16,Eight
image7774.png,1,0,0,0,2,0,7,4,0,0,1,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,3,0,7,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,17,20,17,15,8,13,11,16,16,13,16,15,16,18,16,17,15,15,15,12,32,16,16,16,16,16,32,16,16,16,16,16,Seven
image7714.png,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,7,0,4,0,3,6,4,4,0,0,0,0,0,0,0,3,0,2,0,0,7,0,7,0,0,3,0,0,0,0,0,0,0,2,1,6,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,20,13,13,11,11,12,13,17,14,13,16,21,18,15,14,19,16,17,14,17,32,16,16,16,16,16,32,16,16,16,16,16,Seven
image6181.png,0,0,0,0,3,0,1,0,0,3,0,1,0,0,3,0,0,0,0,2,0,0,0,0,4,0,0,7,0,7,2,3,4,0,3,0,0,0,0,0,3,0,3,3,2,6,0,7,4,3,0,4,5,7,6,3,0,0,0,6,0,0,0,0,3,0,4,0,7,2,0,5,4,0,6,0,0,0,0,2,5,16,9,9,16,6,13,20,15,20,11,15,21,17,16,19,17,18,14,16,19,32,16,16,16,16,16,32,16,16,16,16,16,Six
image715.png,0,0,0,0,1,2,1,0,0,4,0,3,0,0,4,0,1,0,0,2,0,0,0,0,2,0,2,0,0,2,0,4,7,0,6,0,0,5,0,4,0,0,3,0,4,0,0,7,0,7,0,0,5,0,1,0,0,0,0,0,2,0,4,0,6,0,2,7,0,6,0,0,0,0,3,0,0,0,0,2,4,14,17,12,11,7,16,14,18,11,11,20,19,22,15,17,17,12,17,17,15,32,16,16,16,16,16,32,16,16,16,16,16,Seven
image3325.png,1,0,0,0,1,0,5,0,0,3,0,0,3,0,1,0,0,0,0,3,0,0,0,0,2,2,2,7,5,6,0,3,0,6,2,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,5,0,5,0,2,0,0,0,0,3,0,0,0,0,4,0,2,7,0,6,0,0,0,0,3,0,0,0,0,2,3,16,17,12,16,8,14,14,16,13,15,15,20,14,20,16,17,14,18,15,17,32,16,16,16,16,16,32,16,16,16,16,16,Three
image9608.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,1,0,6,7,4,0,0,0,2,1,1,5,0,5,2,4,0,6,4,1,2,7,0,6,0,0,0,0,0,2,4,0,0,2,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,4,16,13,9,12,11,17,15,18,17,15,18,21,16,15,16,15,14,15,13,17,32,16,16,16,16,16,32,16,16,16,16,16,Nine
image2681.png,0,0,0,0,0,2,1,4,4,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,6,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,17,15,14,15,9,14,16,16,16,12,17,17,17,19,16,17,15,16,15,17,32,16,16,16,16,16,32,16,16,16,16,16,Two
image3897.png,0,0,0,0,0,2,3,4,0,2,0,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2,3,1,7,6,6,0,0,0,0,0,0,0,0,0,0,0,3,4,6,2,5,2,5,7,2,0,0,0,0,0,0,0,0,0,0,0,2,0,7,4,0,3,6,0,0,0,0,0,0,0,6,12,15,10,16,4,23,15,19,15,9,16,19,16,17,13,17,9,17,15,17,32,16,16,16,16,16,32,16,16,16,16,16,Three
image8506.png,0,0,0,0,0,0,0,0,0,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,3,1,6,7,6,0,0,0,0,0,3,0,5,0,1,2,1,6,0,7,3,0,0,5,4,0,0,0,0,0,0,0,0,6,2,0,6,0,0,4,0,0,4,0,0,0,0,0,0,0,4,17,14,9,13,8,16,16,16,16,14,18,22,18,17,13,16,14,17,14,18,32,16,16,16,16,16,32,16,16,16,16,16,Eight
image4138.png,0,0,0,0,2,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,0,6,4,6,0,0,0,0,2,1,0,0,0,2,0,5,7,6,3,6,1,7,0,5,2,1,0,0,3,0,0,0,0,0,2,0,5,0,4,3,0,0,0,4,0,0,0,0,2,4,13,11,8,15,6,19,20,17,20,14,17,22,16,18,13,13,13,12,16,14,32,16,16,16,16,16,32,16,16,16,16,16,Four
image3536.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,7,0,7,0,0,0,0,2,0,0,0,0,1,0,1,4,4,3,4,0,5,3,4,0,0,0,0,0,2,0,0,0,2,2,2,5,0,6,0,0,0,0,4,0,0,0,0,0,3,14,15,13,14,9,18,17,17,14,14,17,19,18,17,14,14,13,16,16,17,32,16,16,16,16,16,32,16,16,16,16,16,Three
image9302.png,0,0,0,0,1,0,0,6,0,2,0,1,0,0,3,0,0,0,0,2,2,0,0,0,3,0,0,7,0,6,5,1,4,0,7,0,0,0,0,0,1,0,0,0,1,2,3,7,0,6,3,0,5,0,4,0,0,0,0,0,0,1,0,6,2,0,0,7,5,6,0,0,0,0,3,0,0,0,0,2,4,18,14,10,14,7,11,16,15,15,15,15,22,18,17,16,16,16,16,15,18,32,16,16,16,16,16,32,16,16,16,16,16,Nine
image9506.png,0,0,0,0,0,0,1,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,7,6,0,0,6,0,0,0,0,0,0,3,0,0,0,1,3,3,7,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,7,0,4,2,0,4,0,0,0,0,0,0,0,4,18,12,11,15,6,12,19,15,14,16,15,19,18,19,16,14,16,18,17,15,32,16,16,16,16,16,32,16,16,16,16,16,Nine
image7484.png,0,0,0,0,5,2,1,0,6,3,0,4,0,3,2,0,0,0,4,4,0,0,0,0,0,0,0,5,0,4,0,0,7,4,3,0,0,0,0,0,0,0,0,0,5,0,0,7,0,7,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,4,15,20,12,14,8,16,11,15,12,14,18,19,18,17,16,17,16,18,17,13,32,16,16,16,16,16,32,16,16,16,16,16,Seven
image9701.png,0,0,0,0,0,0,0,0,0,4,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,7,0,5,0,6,7,0,0,0,0,2,0,0,0,4,0,0,0,0,2,2,1,0,7,3,5,2,7,0,4,0,0,0,0,0,0,0,4,4,2,0,6,7,0,6,0,0,7,0,2,0,0,0,0,0,6,14,11,7,14,4,18,21,19,15,16,14,20,17,13,17,14,12,14,17,13,32,16,16,16,16,16,32,16,16,16,16,16,Nine
image0162.png,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,7,0,7,2,3,0,6,6,4,0,0,5,4,3,0,6,0,2,2,0,6,4,4,0,0,7,0,7,2,0,0,0,3,0,0,0,4,4,0,5,0,0,6,0,1,0,0,3,0,0,0,0,4,5,17,12,8,12,10,14,16,17,16,11,19,17,18,10,16,18,16,17,14,19,32,16,16,16,16,16,32,16,16,16,16,16,Zero
image9484.png,0,0,0,0,1,0,3,4,0,4,0,3,0,3,3,0,0,0,0,3,3,0,0,0,3,4,0,7,5,4,6,0,4,6,3,0,0,0,0,2,0,0,0,0,3,0,3,0,6,4,3,2,7,0,7,0,0,0,0,0,0,0,0,0,2,2,2,5,0,6,0,0,6,0,2,0,0,0,0,2,6,14,16,7,16,4,19,16,18,13,15,14,21,15,16,14,13,12,16,16,15,32,16,16,16,16,16,32,16,16,16,16,16,Nine
image9671.png,0,0,0,0,0,0,0,7,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,3,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,1,6,0,7,0,0,3,0,4,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,17,13,15,11,15,14,15,14,15,16,18,16,17,14,17,16,17,16,15,32,16,16,16,16,16,32,16,16,16,16,16,Nine
image643.png,0,0,0,0,2,0,0,4,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,2,6,0,5,0,4,0,0,6,0,4,0,0,0,0,4,0,0,5,0,1,5,3,0,0,7,3,0,3,3,3,0,0,0,0,4,2,0,0,4,3,0,6,5,5,0,0,1,0,0,6,0,0,0,0,0,4,18,12,13,14,7,11,19,15,18,11,17,19,19,19,18,17,17,14,15,18,32,16,16,16,16,16,32,16,16,16,16,16,Six
image8269.png,0,0,0,0,1,0,0,0,0,3,0,2,0,3,3,0,0,0,0,0,0,0,0,0,2,4,0,0,5,6,3,0,7,6,6,0,0,0,0,0,1,0,3,0,1,0,0,7,0,7,3,0,6,5,6,0,0,0,0,4,2,0,0,4,4,0,4,7,5,7,0,0,6,0,0,0,0,0,0,4,4,16,14,11,12,7,15,16,17,14,14,17,21,20,17,14,17,13,17,15,17,32,16,16,16,16,16,32,16,16,16,16,16,Eight
image7534.png,0,0,0,0,0,0,1,0,0,2,1,0,5,0,3,0,0,0,0,0,2,0,0,0,3,0,7,5,0,0,3,0,4,4,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,3,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,4,0,0,0,0,0,0,0,3,15,17,12,15,7,17,15,16,11,11,16,19,17,19,14,14,15,20,16,18,32,16,16,16,16,16,32,16,16,16,16,16,Seven
image5776.png,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,7,0,2,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,2,3,4,0,4,1,1,6,3,4,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,0,0,0,0,4,0,0,0,0,0,3,16,14,12,15,9,15,17,16,16,15,16,20,16,19,16,15,16,15,16,17,32,16,16,16,16,16,32,16,16,16,16,16,Five
image8847.png,0,0,0,0,0,0,1,6,4,6,4,2,0,3,5,0,0,0,0,0,0,0,0,0,0,7,2,0,0,4,2,0,7,0,4,0,0,0,0,0,0,0,0,0,0,5,1,7,0,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,2,0,0,0,0,0,5,17,18,11,15,4,13,13,15,17,14,16,21,17,23,16,17,17,14,15,15,32,16,16,16,16,16,32,16,16,16,16,16,Eight
image6888.png,0,0,0,0,0,0,0,6,0,4,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,6,4,7,0,4,2,4,0,0,3,0,0,0,0,0,1,0,0,0,0,6,4,0,6,2,5,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,15,8,16,7,13,15,15,17,16,15,23,15,18,17,16,17,15,15,16,32,16,16,16,16,16,32,16,16,16,16,16,Six
image180.png,0,0,0,0,3,0,1,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,4,0,0,6,0,7,0,6,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,6,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,18,16,12,15,12,11,14,13,15,16,16,19,15,16,19,17,20,17,16,16,32,16,16,16,16,16,32,16,16,16,16,16,One
image3351.png,1,0,0,0,2,0,3,0,0,4,0,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,4,5,5,7,2,3,4,4,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,1,0,7,3,3,0,0,0,0,0,0,0,4,0,2,0,0,5,0,4,0,0,0,0,2,0,0,0,0,0,3,16,16,11,16,9,15,14,16,14,15,15,21,15,19,16,17,14,18,15,17,32,16,16,16,16,16,32,16,16,16,16,16,Three
image490.png,0,0,0,0,2,3,1,0,0,2,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,4,0,5,0,7,0,0,7,0,6,0,0,0,0,2,0,1,0,0,4,5,4,7,4,0,1,0,6,3,2,0,0,0,0,3,0,0,0,0,3,4,2,0,0,4,0,0,0,0,2,0,0,0,0,4,4,17,15,11,15,7,12,15,15,17,14,17,20,17,20,19,17,17,15,15,14,32,16,16,16,16,16,32,16,16,16,16,16,Four
image032.png,0,0,0,0,2,0,0,4,0,3,1,2,0,0,2,0,0,0,0,2,0,0,0,0,3,4,0,7,0,6,6,1,0,4,4,0,0,0,0,4,0,0,0,0,1,2,1,0,6,6,3,0,5,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,4,14,16,8,15,9,17,15,17,14,17,16,21,16,15,17,15,14,16,15,16,32,16,16,16,16,16,32,16,16,16,16,16,Zero
image7468.png,0,0,0,0,0,2,0,0,0,6,0,2,0,3,1,0,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,5,0,4,7,2,4,0,0,4,0,0,5,0,2,0,0,7,0,7,0,2,3,0,3,0,0,0,0,0,2,0,0,4,6,2,0,5,0,2,0,0,0,0,3,0,0,0,0,0,4,14,17,8,12,9,16,14,19,13,13,22,20,20,14,17,18,13,16,13,17,32,16,16,16,16,16,32,16,16,16,16,16,Seven
image037.png,0,0,0,0,1,0,0,0,0,4,0,2,0,3,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,7,6,0,4,0,4,0,0,0,0,2,3,0,0,3,1,3,3,0,0,4,1,0,7,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,3,16,16,13,15,12,15,15,16,15,14,16,18,17,15,15,16,15,16,15,16,32,16,16,16,16,16,32,16,16,16,16,16,Zero
image3217.png,0,0,0,0,2,2,3,0,4,3,0,0,0,7,1,0,0,0,0,2,0,0,0,0,2,0,2,7,0,7,5,0,0,4,3,0,0,0,0,2,0,0,0,0,3,0,4,0,4,3,5,0,5,5,3,0,0,0,0,0,0,0,0,0,2,2,5,0,0,6,0,0,4,0,3,0,0,0,0,2,5,15,15,10,16,5,16,16,17,15,13,14,21,14,21,14,17,13,17,15,18,32,16,16,16,16,16,32,16,16,16,16,16,Three
image2874.png,0,0,0,0,0,0,1,6,4,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,5,0,4,0,3,0,0,0,0,0,0,1,3,0,0,0,5,4,0,7,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,3,17,15,13,15,10,14,16,15,17,13,18,18,17,18,15,16,16,15,15,16,32,16,16,16,16,16,32,16,16,16,16,16,Two
image5420.png,0,0,0,0,1,0,0,4,0,3,0,6,0,3,2,0,0,0,0,3,0,0,0,0,3,0,0,7,5,7,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,2,0,0,7,6,3,0,0,0,1,0,0,0,0,3,0,3,0,4,0,0,4,5,0,4,0,0,0,0,4,0,0,0,0,0,3,17,15,14,14,12,14,15,15,17,15,16,18,18,16,16,16,18,14,16,14,32,16,16,16,16,16,32,16,16,16,16,16,Five
image8333.png,0,0,0,0,2,0,0,0,0,6,1,3,0,3,1,0,0,0,0,4,0,0,0,0,2,2,0,0,0,7,2,1,4,0,7,0,0,0,0,0,3,0,5,0,3,0,0,6,0,7,0,0,3,5,2,0,0,0,0,0,0,0,0,6,2,0,2,5,0,6,0,0,0,0,3,0,0,0,0,2,3,17,16,12,14,10,14,14,15,15,15,17,20,18,17,15,17,17,16,15,16,32,16,16,16,16,16,32,16,16,16,16,16,Eight
image6217.png,0,0,3,0,4,0,3,6,4,6,1,0,0,3,4,0,0,0,0,2,5,1,0,4,0,4,5,5,0,4,0,3,0,4,3,0,0,0,0,0,4,0,0,0,2,3,1,0,4,6,6,0,5,0,5,0,0,0,0,3,0,0,0,0,0,2,2,0,5,4,0,0,6,0,2,0,0,0,0,4,5,20,17,10,17,6,9,15,13,15,14,14,19,14,17,15,15,18,15,15,16,32,16,16,16,16,16,32,16,16,16,16,16,Six
image4350.png,0,0,0,0,1,0,0,4,0,0,0,0,3,0,2,0,0,0,0,7,0,0,4,0,3,0,2,5,5,7,3,3,0,4,4,0,0,0,0,2,0,1,0,0,2,5,4,0,0,2,0,0,7,3,2,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,0,2,3,16,16,10,15,9,16,15,15,14,17,16,21,16,18,13,16,15,17,16,17,32,16,16,16,16,16,32,16,16,16,16,16,Four
image6875.png,0,0,0,0,0,2,4,4,0,4,0,1,3,5,2,0,0,0,0,0,2,0,0,0,0,7,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,4,4,7,6,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,4,6,4,2,0,0,0,0,0,6,16,13,10,18,4,14,17,14,20,12,13,20,11,17,17,17,18,12,16,13,32,16,16,16,16,16,32,16,16,16,16,16,Six
image4247.png,0,0,0,0,2,0,0,0,0,4,0,1,3,0,2,0,0,0,0,3,0,0,4,0,0,0,0,7,0,6,2,0,6,0,7,0,0,0,0,4,5,0,0,3,5,2,5,7,4,0,1,3,7,3,4,0,0,0,0,2,0,0,0,0,2,4,0,5,0,2,0,0,0,0,3,0,0,0,0,6,5,20,12,7,13,5,10,18,12,20,13,19,24,20,19,15,15,18,13,15,15,32,16,16,16,16,16,32,16,16,16,16,16,Four
image285.png,0,0,0,0,3,0,0,0,0,2,0,1,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,7,0,4,2,0,7,0,7,2,0,0,0,0,0,0,0,0,1,0,0,7,0,4,0,1,5,0,5,0,0,0,0,3,0,1,4,0,0,2,4,5,0,2,0,0,4,0,0,0,0,0,0,0,3,15,14,12,13,10,16,17,18,15,14,18,19,19,15,16,15,12,15,14,19,32,16,16,16,16,16,32,16,16,16,16,16,Two
image6499.png,0,0,0,0,0,0,1,4,0,4,0,4,0,0,2,0,0,0,0,0,3,0,4,0,0,6,0,7,5,2,0,3,4,4,4,0,0,0,0,0,4,0,0,0,0,6,0,7,6,2,1,3,5,7,3,5,0,0,0,2,0,0,0,0,0,0,0,0,7,6,0,6,6,0,4,0,0,5,0,2,6,15,10,7,18,4,12,17,14,19,14,13,20,15,12,20,19,20,16,16,11,32,16,16,16,16,16,32,16,16,16,16,16,Six
image547.png,0,0,0,0,3,0,1,0,0,4,1,1,6,3,4,0,0,0,0,2,2,1,0,0,2,2,5,7,0,2,2,0,0,6,3,0,0,0,0,4,0,1,0,0,3,0,3,6,0,6,4,0,5,0,2,0,0,0,0,0,0,0,0,4,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,2,4,18,17,11,15,7,12,14,14,14,13,14,20,17,19,17,17,18,16,15,17,32,16,16,16,16,16,32,16,16,16,16,16,Five
